-0.21591367	0.08545249	0.4134647	0.087554425	-0.26701492	-0.3811519	-0.15309104	0.06641371	-0.12660465	-0.06825419	0.06373201	0.09890872	0.39519712	-0.29356098	0.34093603	-0.31464246
-0.17711179	-0.25929335	0.3152673	-0.4997659	-0.4654082	-0.6284407	0.02056229	-0.019414661	0.57387143	-0.40141478	-0.07240504	0.009279661	0.6059569	-0.12383089	0.18767475	-0.34247503
-0.23899367	0.05404026	0.45210084	0.21330361	-0.30133992	-0.31639084	-0.28739843	0.20788267	-0.31731442	0.23348708	-0.13484031	0.1680847	0.30256966	-0.36525065	0.36316615	0.1166117
-0.28417867	0.177162	0.25870758	0.23021905	-0.11967194	-0.10662149	-0.21102737	0.05922001	-0.3911407	0.1863016	-0.001359885	0.23565368	0.24940598	-0.40233508	0.2626282	-0.023445476
0.10653465	0.20042169	0.52309597	0.24335262	-0.014098526	-0.15026785	-0.12908742	-0.05010713	-0.30720684	-0.026423266	0.16039701	0.16393228	0.13224971	-0.036781207	0.17711668	-0.27626127
-0.605886	-0.06172967	-0.023995226	0.5187557	-0.29917243	0.019310659	-0.5386244	0.467547	-0.6860576	0.7012569	-0.5108503	0.30814415	-0.055553734	-0.6301011	0.41086674	0.5892523
-0.22700986	-0.01752458	0.3135222	-0.08084005	-0.15533046	-0.2004206	-0.004262504	0.018612606	0.2559388	-0.03664744	0.041171774	0.006174665	0.4692743	-0.25386137	0.19828813	-0.35971507
-0.029080655	-0.11997202	0.4576523	-0.014736208	-0.25158483	-0.24726559	-0.19833182	0.12467454	-0.0902852	-0.12652393	-0.016456611	-0.027118236	0.09345204	-0.17382216	0.35967472	-0.32079113
-0.111748174	0.40579823	0.4282687	0.6704231	0.19439037	0.2677682	-0.5376981	0.45018226	-0.8261969	0.3818731	0.16500351	0.21397609	-0.42811963	-0.3858856	0.5137027	0.2126947
-0.43571448	-0.1798217	0.14750437	-0.06206887	-0.28577623	-0.19147371	-0.2879037	0.31498134	-0.19213636	0.2030834	-0.26027784	-0.070161775	0.17760822	-0.41722465	0.33778736	0.09698504
-0.28611737	-0.3631784	0.21771729	-0.43306702	-0.3748446	0.040554006	-0.40248266	0.40671125	0.52973104	0.015525679	-0.25708786	-0.6053215	-0.095570624	-0.39534423	0.5527121	-0.1843372
0.23846748	-0.0064061563	0.6725362	0.05916942	-0.1049886	-0.100379065	-0.56595415	0.30620477	-0.22919637	-0.56583077	0.2909777	-0.44938308	-0.29492626	0.03268184	0.63624394	-0.6577767
0.32149392	0.41953993	0.54180396	0.5810794	0.38855317	0.20945905	-0.10500126	-0.18251528	-0.5942864	-0.142183	0.4194892	0.30716586	-0.08358688	0.20226724	0.13761128	-0.41000628
-0.22401026	0.10906356	0.25483078	-0.11105159	-0.13926291	-0.37737483	0.26836514	-0.11821605	0.24671979	-0.14923812	0.115248196	0.252015	0.55396116	-0.1475784	-0.0061089485	-0.32137266
0.20341973	0.19359435	0.2025726	-0.052795406	-0.14521907	-0.67772824	0.3434457	-0.3566992	0.28684732	-0.3237236	0.0900937	0.3673997	0.6680238	0.20858103	-0.35041144	-0.2108945
0.25515017	-0.0913928	0.46950617	-0.33833253	-0.4053234	-0.5899431	0.08698194	-0.20258288	0.53932506	-0.5321515	0.1072876	-0.041705973	0.3745516	0.20082541	0.09916381	-0.51073927
0.40642804	0.20576088	0.51063275	-0.0066893916	-0.11559487	-0.6014674	0.22157228	-0.32503825	0.16807783	-0.5033071	0.27145952	0.24487095	0.3230971	0.42676798	-0.16826423	-0.5777534
-0.22354488	0.21978952	0.050665725	0.046618648	-0.1281756	-0.3761962	0.31704298	-0.20972946	0.083065964	0.10106541	0.049653422	0.36143515	0.6350302	-0.11566218	-0.25304005	-0.06625452
